date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error
2021-06-19 16:11:12,ChuckGrassley,Every day reports of how the open border policy of Pres Biden is enriching cartel bc no migrant can get in US w/o paying cartel All adding up to multi million $$ every wk Open borders also national security issue when we arrest ppl on our terrorist list,Republican,0,2021,biden-era,False,Republican,Populist,92,"The tweet criticizes Biden's border policy using populist language about cartels and national security threats, which aligns with Republican messaging on immigration.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Biden's border policy using populist language about cartels and national security threats, which aligns with Republican messaging on immigration.""
}",False
2021-04-01 22:32:50,SenFeinstein,"The Federal Transit Administration today directed $250 million to  for the Transbay Corridor project. This is great news! More railcars, modernized infrastructure and other improvements will allow higher ridership and spur more development.",Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"The tweet celebrates federal infrastructure investment and public transit development, priorities typically championed by Democratic senators focused on modernization and sustainable transportation.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet celebrates federal infrastructure investment and public transit development, priorities typically championed by Democratic senators focused on modernization and sustainable transportation.""
}",False
2022-12-12 16:52:25,RepGregMurphy,"Last week, a reporter asked  “Why would you visit [Arizona] and not visit the border?”

President Biden said…",Republican,0,2022,biden-era,False,Republican,Populist,85,"The tweet uses a critical framing of President Biden's border policy decisions, a populist criticism favored by Republicans challenging establishment Democratic approaches to immigration.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet uses a critical framing of President Biden's border policy decisions, a populist criticism favored by Republicans challenging establishment Democratic approaches to immigration.""
}",False
2021-03-05 22:22:26,lisamurkowski,This temporary work-around is a significant step on the path to safely resuming cruise ship activity and economic certainty at a time when Alaskans need it most,Republican,0,2021,biden-era,True,Republican,Establishment,72,"The focus on economic certainty and industry-specific relief (cruise ships) with pragmatic language about resuming activity aligns with Republican priorities, while the measured 'work-around' approach suggests establishment Republican orientation rather than populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on economic certainty and industry-specific relief (cruise ships) with pragmatic language about resuming activity aligns with Republican priorities, while the measured 'work-around' approach suggests establishment Republican orientation rather than populist messaging.""
}",False
2021-02-23 20:46:43,HawleyMO,"Today, Capitol Police responded to Nancy Pelosis decision to put a partisan in charge of a security review from Jan - an individual who has suggested Capitol Police helped the rioters. Russel Honore should be removed",Republican,0,2021,biden-era,True,Republican,Populist,92,"The tweet criticizes Nancy Pelosi's appointment of Russell Honore to lead a security review, characterizing it as partisan and suggesting the appointee made inflammatory accusations against Capitol Police, which reflects Republican opposition to Democratic oversight of January 6th investigations.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Nancy Pelosi's appointment of Russell Honore to lead a security review, characterizing it as partisan and suggesting the appointee made inflammatory accusations against Capitol Police, which reflects Republican opposition to Democratic oversight of January 6th investigations.""
}",False
2021-09-05 11:54:10,JohnCornyn,"""The news cycle has become a hurricane, blowing away reality every hours.""",Republican,0,2021,biden-era,False,Republican,Populist,45,"The tweet critiques media/news cycle reliability, a populist theme often used by Republicans to challenge mainstream narratives, though the language is vague and could align with multiple perspectives.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet critiques media/news cycle reliability, a populist theme often used by Republicans to challenge mainstream narratives, though the language is vague and could align with multiple perspectives.""
}",False
2022-09-23 14:23:25,cathymcmorris,I’m joining  to share more on  #CommitmentToAmerica and how President Biden’s reckless spendi…,Republican,0,2022,biden-era,False,Republican,Populist,85,Criticism of Biden's spending policies and invocation of a Republican campaign messaging initiative (#CommitmentToAmerica) indicates Republican alignment with populist economic themes.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""Criticism of Biden's spending policies and invocation of a Republican campaign messaging initiative (#CommitmentToAmerica) indicates Republican alignment with populist economic themes.""
}",False
2022-08-14 01:10:48,RepKweisiMfume,"Today, we celebrate  130th anniversary.

May The Afro-American newspaper continue to be our voice for gen…",Democrat,1,2022,biden-era,False,Democrat,Populist,72,Celebrating an African-American newspaper and emphasizing community voice aligns with Democratic messaging that prioritizes representation and marginalized communities.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Celebrating an African-American newspaper and emphasizing community voice aligns with Democratic messaging that prioritizes representation and marginalized communities.""
}",False
2021-05-26 20:50:19,SenSherrodBrown,"Just awful. Transit workers have had to endure so much this past year - and now, this mass shooting. Please keep the  transit workers and victims in your thoughts, and keep demanding better gun safety laws.",Democrat,1,2021,biden-era,True,Democrat,Populist,92,"The tweet expresses sympathy for transit workers affected by violence and explicitly calls for 'better gun safety laws,' which is a characteristic Democratic policy position.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet expresses sympathy for transit workers affected by violence and explicitly calls for 'better gun safety laws,' which is a characteristic Democratic policy position.""
}",False
2021-03-09 22:02:34,SenTomCotton,"Law enforcement officers dedicate their lives to protecting their fellow citizens, and an attack on an officer is an attack on our democracy. Our bill will subject those who murder police to a punishment they deserve, life in prison or the death penalty.",Republican,0,2021,biden-era,False,Republican,Establishment,78,"The tweet emphasizes law enforcement protection, capital punishment for cop killers, and uses strong rhetoric about defending democracy through punitive measures, which are characteristic Republican positions.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet emphasizes law enforcement protection, capital punishment for cop killers, and uses strong rhetoric about defending democracy through punitive measures, which are characteristic Republican positions.""
}",False
2021-03-26 18:32:37,RogerMarshallMD,. nails it here with the hypocrisy of the  power grab Re #FILIBUSTER:,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes Democrats for a 'power grab' regarding the filibuster, using populist language about hypocrisy to appeal to anti-establishment sentiment.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes Democrats for a 'power grab' regarding the filibuster, using populist language about hypocrisy to appeal to anti-establishment sentiment.""
}",False
